DIRECTION	COURSE_ID	START / GOAL	SOLUTION_ATTEMPT	LEVEL	PARAMETERS NOT SPLIT	TOTAL TIME (SECONDS)	PROBLEM	OVERALL INTERACITON #	TIME IN SECONDS	PRE_STATE	PRE_CONDITION	POST_CONDITION	ADDED EDGE	POST_STATE	ERROR	GOAL	ACTION	START TIME	END TIME	SERVER TIME	STUDENT_ID
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"Tvq,~q/T"	838	5	22921	10	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	T	"Tvq,~q"	"T->Tvq,~q,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Tvq,~q,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	DS	Sun Dec 13 15:20:05 EST 2009	Sun Dec 13 15:33:53 EST 2009	Sun Dec 13 15:34:03 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"TvY,~Y/T"	849	5	22922	11	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Tvq,~q,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	T	"TvY,~Y"		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	INST	Sun Dec 13 15:20:05 EST 2009	Sun Dec 13 15:34:03 EST 2009	Sun Dec 13 15:34:14 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~Y	861	5	22924	5	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	null	null		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	9	0	Constr	Sun Dec 13 15:22:34 EST 2009	Sun Dec 13 15:36:50 EST 2009	Sun Dec 13 15:36:55 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	p/~Y	864	5	22925	3	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	p/~Y	ADD-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	19	0	ADD	Sun Dec 13 15:22:34 EST 2009	Sun Dec 13 15:36:55 EST 2009	Sun Dec 13 15:36:58 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	TvY	868	5	22926	4	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:22:34 EST 2009	Sun Dec 13 15:36:58 EST 2009	Sun Dec 13 15:37:02 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~Y	868	5	22927	0	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:22:34 EST 2009	Sun Dec 13 15:37:02 EST 2009	Sun Dec 13 15:37:02 EST 2009	8.28E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~YvT/	880	5	22928	11	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	~YvT/	SIMP-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	19	0	SIMP	Sun Dec 13 15:22:34 EST 2009	Sun Dec 13 15:37:03 EST 2009	Sun Dec 13 15:37:14 EST 2009	8.28E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~YvT/	886	5	22929	5	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	~YvT/	SIMP-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	19	0	SIMP	Sun Dec 13 15:22:34 EST 2009	Sun Dec 13 15:37:15 EST 2009	Sun Dec 13 15:37:20 EST 2009	8.28E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	Z>(~Y>X)/	899	5	22930	13	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	Z>(~Y>X)/	SIMP-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	19	0	SIMP	Sun Dec 13 15:22:35 EST 2009	Sun Dec 13 15:37:21 EST 2009	Sun Dec 13 15:37:34 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"pvT,~p/T"	913	5	22932	3	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	T	"pvT,~p"	"T->pvT,~p,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,pvT,~p,~Y>T,~Y"	0	0	DS	Sun Dec 13 15:22:35 EST 2009	Sun Dec 13 15:37:45 EST 2009	Sun Dec 13 15:37:48 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	pvT	924	5	22933	10	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,pvT,~p,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:22:35 EST 2009	Sun Dec 13 15:37:49 EST 2009	Sun Dec 13 15:37:59 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~p	924	5	22934	0	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:22:35 EST 2009	Sun Dec 13 15:37:59 EST 2009	Sun Dec 13 15:37:59 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"Tvq,~q/T"	930	5	22936	4	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	T	"Tvq,~q"	"T->Tvq,~q,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Tvq,~q,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	DS	Sun Dec 13 15:22:35 EST 2009	Sun Dec 13 15:38:01 EST 2009	Sun Dec 13 15:38:05 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"TvY,~Y/T"	941	5	22937	11	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Tvq,~q,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	T	"TvY,~Y"		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	INST	Sun Dec 13 15:22:35 EST 2009	Sun Dec 13 15:38:05 EST 2009	Sun Dec 13 15:38:16 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	TvY	945	5	22938	3	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:22:35 EST 2009	Sun Dec 13 15:38:17 EST 2009	Sun Dec 13 15:38:20 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~Y	945	5	22939	0	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:22:36 EST 2009	Sun Dec 13 15:38:21 EST 2009	Sun Dec 13 15:38:21 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"pvT,~p/T"	949	5	22941	2	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	T	"pvT,~p"	"T->pvT,~p,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,pvT,~p,~Y>T,~Y"	0	0	DS	Sun Dec 13 15:22:36 EST 2009	Sun Dec 13 15:38:23 EST 2009	Sun Dec 13 15:38:25 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"YvT,~Y/T"	958	5	22942	8	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,pvT,~p,~Y>T,~Y"	T	"YvT,~Y"		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	INST	Sun Dec 13 15:22:36 EST 2009	Sun Dec 13 15:38:26 EST 2009	Sun Dec 13 15:38:34 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	YvT	962	5	22943	4	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:22:36 EST 2009	Sun Dec 13 15:38:34 EST 2009	Sun Dec 13 15:38:38 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~Y	962	5	22944	0	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:22:36 EST 2009	Sun Dec 13 15:38:38 EST 2009	Sun Dec 13 15:38:38 EST 2009	8.28E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1		990	5	22945	28	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	ADD-ERROR	ADD-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	4	0	ADD	Sun Dec 13 15:22:36 EST 2009	Sun Dec 13 15:38:38 EST 2009	Sun Dec 13 15:39:06 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	p/T	1005	5	22947	11	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	p/T	ADD-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	19	0	ADD	Sun Dec 13 15:22:36 EST 2009	Sun Dec 13 15:39:10 EST 2009	Sun Dec 13 15:39:21 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"p>T,p/T"	1011	5	22949	3	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	T	"p>T,p"	"T->p>T,p,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,p>T,p,~Y>T,~Y"	0	0	MP	Sun Dec 13 15:27:39 EST 2009	Sun Dec 13 15:44:27 EST 2009	Sun Dec 13 15:44:30 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"Y>T,Y/T"	1038	5	22950	27	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,p>T,p,~Y>T,~Y"	T	"Y>T,Y"		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	INST	Sun Dec 13 15:27:39 EST 2009	Sun Dec 13 15:44:30 EST 2009	Sun Dec 13 15:44:57 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	Y>T	1051	5	22951	12	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	5	0	Del	Sun Dec 13 15:27:39 EST 2009	Sun Dec 13 15:44:58 EST 2009	Sun Dec 13 15:45:10 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	Y	1051	5	22952	0	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:27:39 EST 2009	Sun Dec 13 15:45:10 EST 2009	Sun Dec 13 15:45:10 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"p>T,p/T"	1055	5	22954	2	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	T	"p>T,p"	"T->p>T,p,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,p>T,p,~Y>T,~Y"	0	0	MP	Sun Dec 13 15:27:39 EST 2009	Sun Dec 13 15:45:12 EST 2009	Sun Dec 13 15:45:14 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"~Y>T,~Y/T"	1067	5	22955	11	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,p>T,p,~Y>T,~Y"	T	"~Y>T,~Y"		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	INST	Sun Dec 13 15:27:39 EST 2009	Sun Dec 13 15:45:15 EST 2009	Sun Dec 13 15:45:26 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~Y>T	1070	5	22956	3	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:27:39 EST 2009	Sun Dec 13 15:45:26 EST 2009	Sun Dec 13 15:45:29 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~Y	1070	5	22957	0	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:27:40 EST 2009	Sun Dec 13 15:45:30 EST 2009	Sun Dec 13 15:45:30 EST 2009	8.28E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	Z>(~Y>X)/	1139	5	22959	51	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	Z>(~Y>X)/	SIMP-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	19	0	SIMP	Sun Dec 13 15:27:40 EST 2009	Sun Dec 13 15:45:48 EST 2009	Sun Dec 13 15:46:39 EST 2009	8.28E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	Z>(~Y>X)/	1145	5	22960	6	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	Z>(~Y>X)/	SIMP-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	19	0	SIMP	Sun Dec 13 15:27:40 EST 2009	Sun Dec 13 15:46:39 EST 2009	Sun Dec 13 15:46:45 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"p>T,p/T"	1150	5	22962	2	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	T	"p>T,p"	"T->p>T,p,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,p>T,p,~Y>T,~Y"	0	0	MP	Sun Dec 13 15:27:40 EST 2009	Sun Dec 13 15:46:48 EST 2009	Sun Dec 13 15:46:50 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	p>T	1186	5	22963	35	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,p>T,p,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:27:40 EST 2009	Sun Dec 13 15:46:51 EST 2009	Sun Dec 13 15:47:26 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	p	1186	5	22964	0	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:27:40 EST 2009	Sun Dec 13 15:47:26 EST 2009	Sun Dec 13 15:47:26 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	T	1253	5	22966	57	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	null	null		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,TvY,~Y,Wv(T>S),~W,X,XvS,Y>T,Y,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	Extr	Sun Dec 13 15:27:40 EST 2009	Sun Dec 13 15:47:36 EST 2009	Sun Dec 13 15:48:33 EST 2009	8.28E+15
